condition	FSF_region	candidate_theme	GO_term_count_raw	GO_redundancy_group_count	KEGG_term_count	strongest_GO_adjusted_p	strongest_KEGG_adjusted_p	GO_support	KEGG_support	cross_source_support	evidence_status	historical_relation	author_decision	author_notes
LT	Low Stability	Translation, ribosome and protein targeting	1	1	0	0.00891787163963044		GO:0030684: preribosome		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Low Stability	Vesicle trafficking and organelle organization	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
LT	Highly Stable	Broad regulatory and signaling processes	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Cell adhesion and extracellular organization	1	1	1	0.042436855815673	0.0150823530876364	GO:0005576: extracellular region	K08000: MMP21	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Cell cycle and division	1	1	0	0.0489115530473341		GO:0006312: mitotic recombination		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Highly Stable	Chromosome and nuclear organization	1	1	3	0.0489115530473341	0.0103092783505156	GO:0000722: telomere maintenance via recombination	K06669: SMC3, CSPG6; K06674: SMC2; K06675: SMC4	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Cytoskeleton and cell motility	2	1	0	0.010640852507366		GO:0016705: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; GO:0016715: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen		NO	GO_SUPPORTED	NEW_CURRENT_CANDIDATE		
LT	Highly Stable	Development and morphogenesis	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	DNA repair and genome maintenance	0	0	1		0.0103092783505156		K10866: RAD50	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Highly Stable	Endocrine and physiological regulation	1	1	2	0.0464046837944879	0.0144671494683801	GO:0008207: C21-steroid hormone metabolic process	ko00140: Steroid hormone biosynthesis; map00140: Steroid hormone biosynthesis	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Energy and core metabolism	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Immune and defense processes	0	0	1		0.0103092783505156		K12478: EEA1	NO	KEGG_SUPPORTED	NEW_CURRENT_CANDIDATE		
LT	Highly Stable	Membrane transport and ion homeostasis	0	0	5		0.0103092783505156		K03317: TC.CNT; K05850: ATP2B; K08203: SLC22A6, OAT1; K08204: SLC22A7, OAT2; K16261: YAT	NO	KEGG_SUPPORTED	NEW_CURRENT_CANDIDATE		
LT	Highly Stable	Metabolism and redox processes	25	7	4	0.010640852507366	0.0144671494683801	GO:0006576: biogenic amine metabolic process; GO:0006589: octopamine biosynthetic process; GO:0008207: C21-steroid hormone metabolic process; GO:0009308: amine metabolic process; GO:0009713: catechol-containing compound biosynthetic process; GO:0009820: alkaloid metabolic process; GO:0009822: alkaloid catabolic process; GO:0016098: monoterpenoid metabolic process; GO:0016491: oxidoreductase activity; GO:0016705: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; GO:0016715: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen; GO:0019336: phenol-containing compound catabolic process; GO:0019614: catechol-containing compound catabolic process; GO:0042136: obsolete neurotransmitter biosynthetic process; GO:0042415: norepinephrine metabolic process; GO:0042420: dopamine catabolic process; GO:0042421: norepinephrine biosynthetic process; GO:0042423: catecholamine biosynthetic process; GO:0042424: catecholamine catabolic process; GO:0042439: obsolete ethanolamine-containing compound metabolic process; GO:0042737: xenobiotic catabolic process; GO:0044106: amine metabolic process; GO:0046189: phenol-containing compound biosynthetic process; GO:0046333: octopamine metabolic process; GO:1901617: obsolete organic hydroxy compound biosynthetic process	ko00140: Steroid hormone biosynthesis; ko00982: Drug metabolism - cytochrome P450; map00140: Steroid hormone biosynthesis; map00982: Drug metabolism - cytochrome P450	YES	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
LT	Highly Stable	Neural, projection and behavior processes	1	1	0	0.0407291669828494		GO:0042136: obsolete neurotransmitter biosynthetic process		NO	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
LT	Highly Stable	Protein turnover and proteostasis	0	0	3		0.0103092783505156		K08778: ASTL; K10696: BRE1; K12162: UFM1	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Highly Stable	RNA processing and expression	0	0	1		0.0103092783505156		K14823: EBP2, EBNA1BP2	NO	KEGG_SUPPORTED	NEW_CURRENT_CANDIDATE		
LT	Highly Stable	Stress response and signaling	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Translation, ribosome and protein targeting	3	2	4	0.0424015357504944	0.0103092783505156	GO:0003735: structural constituent of ribosome; GO:0030684: preribosome; GO:0044391: ribosomal subunit	K02934: RP-L6e, RPL6; K03243: EIF5B; ko03010: Ribosome; map03010: Ribosome	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
LT	Highly Stable	Vesicle trafficking and organelle organization	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
OSM	Highly Stable	Broad regulatory and signaling processes	10	1	21	6.41995996425783e-05	0.00933366547647759	GO:0009894: regulation of catabolic process; GO:0019222: regulation of metabolic process; GO:0048518: positive regulation of biological process; GO:0048519: negative regulation of biological process; GO:0048523: negative regulation of cellular process; GO:0048584: positive regulation of response to stimulus; GO:0050789: regulation of biological process; GO:0050794: regulation of cellular process; GO:0065007: biological regulation; GO:0065008: regulation of biological quality	K04448: JUN; K09267: SOX1S; K09368: POU6F; K16796: SOX2; K21598: GCM; K21847: SGSM1, RUTBC2; K21851: SGSM2, RUTBC1; ko04010: MAPK signaling pathway; ko04550: Signaling pathways regulating pluripotency of stem cells; ko04624: Toll and Imd signaling pathway; ko04657: IL-17 signaling pathway; ko04668: TNF signaling pathway; ko04915: Estrogen signaling pathway; ko04926: Relaxin signaling pathway; map04010: MAPK signaling pathway; map04550: Signaling pathways regulating pluripotency of stem cells; map04624: Toll and Imd signaling pathway; map04657: IL-17 signaling pathway; map04668: TNF signaling pathway; map04915: Estrogen signaling pathway; map04926: Relaxin signaling pathway	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Cell adhesion and extracellular organization	0	0	1		0.0285103174733254		K01396: MMP10	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Cell cycle and division	4	1	0	0.000650299790414454		GO:0000278: mitotic cell cycle; GO:0007049: cell cycle; GO:0022402: cell cycle process; GO:1903047: mitotic cell cycle process		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Chromosome and nuclear organization	0	0	1		0.0285103174733254		K11450: KDM1A, AOF2, LSD1	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Cytoskeleton and cell motility	3	1	1	0.0021278309990454	0.0454284071305351	GO:0000226: microtubule cytoskeleton organization; GO:0007010: cytoskeleton organization; GO:0007017: microtubule-based process	K04372: MKNK, MNK	YES	STRONG_MULTI_SOURCE_SUPPORT	NEW_CURRENT_CANDIDATE		
OSM	Highly Stable	Development and morphogenesis	1	1	6	1.39969440135923e-07	0.00108756036864645	GO:0005622: intracellular anatomical structure	K08033: NEUROD1; K09078: NEUROD2; K09203: EGR1; K12497: EGR3; ko04380: Osteoclast differentiation; map04380: Osteoclast differentiation	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
OSM	Highly Stable	DNA repair and genome maintenance	1	1	0	0.0471595549134204		GO:0006974: DNA damage response		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Endocrine and physiological regulation	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Energy and core metabolism	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Immune and defense processes	0	0	7		0.0214171569465643		K20675: SPIRIT; ko04612: Antigen processing and presentation; ko05169: Epstein-Barr virus infection; ko05321: Inflammatory bowel disease; map04612: Antigen processing and presentation; map05169: Epstein-Barr virus infection; map05321: Inflammatory bowel disease	NO	KEGG_SUPPORTED	NEW_CURRENT_CANDIDATE		
OSM	Highly Stable	Membrane transport and ion homeostasis	0	0	4		0.0364008894840307		K08211: SLC22A15; K08716: SLC14A; K14387: SLC5A7, CHT1; K14683: SLC34A, NPT, nptA	NO	KEGG_SUPPORTED	NEW_CURRENT_CANDIDATE		
OSM	Highly Stable	Metabolism and redox processes	17	11	1	1.88148118755885e-05	0.0285103174733254	GO:0006139: nucleobase-containing compound metabolic process; GO:0006725: obsolete cellular aromatic compound metabolic process; GO:0006807: obsolete nitrogen compound metabolic process; GO:0008152: metabolic process; GO:0009894: regulation of catabolic process; GO:0019222: regulation of metabolic process; GO:0034641: obsolete cellular nitrogen compound metabolic process; GO:0034660: obsolete ncRNA metabolic process; GO:0043170: macromolecule metabolic process; GO:0044237: obsolete cellular metabolic process; GO:0044238: primary metabolic process; GO:0044260: obsolete cellular macromolecule metabolic process; GO:0046483: obsolete heterocycle metabolic process; GO:0071704: obsolete organic substance metabolic process; GO:0090304: nucleic acid metabolic process; GO:1901360: obsolete organic cyclic compound metabolic process; GO:1901564: obsolete organonitrogen compound metabolic process	K03883: ND5	YES	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Neural, projection and behavior processes	0	0	3		0.0364008894840307		K08508: SNAP23; K15290: SYT1; K18211: SNAP25	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Protein turnover and proteostasis	0	0	3		0.0285103174733254		K01296: CPM; K09490: HSPA5, BIP; K15716: ZSWIM2	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	RNA processing and expression	3	3	5	0.0133880897453951	0.00933366547647759	GO:0006396: RNA processing; GO:0034470: obsolete ncRNA processing; GO:0034660: obsolete ncRNA metabolic process	K04448: JUN; K09267: SOX1S; K09368: POU6F; K16796: SOX2; K21598: GCM	YES	REQUIRES_AUTHOR_REVIEW	NEW_CURRENT_CANDIDATE		
OSM	Highly Stable	Stress response and signaling	1	1	18	0.0166147050949389	0.00933366547647759	GO:0048584: positive regulation of response to stimulus	K03283: HSPA1_6_8; K09543: HSPB2; ko04010: MAPK signaling pathway; ko04550: Signaling pathways regulating pluripotency of stem cells; ko04624: Toll and Imd signaling pathway; ko04657: IL-17 signaling pathway; ko04668: TNF signaling pathway; ko04915: Estrogen signaling pathway; ko04926: Relaxin signaling pathway; ko05418: Fluid shear stress and atherosclerosis; map04010: MAPK signaling pathway; map04550: Signaling pathways regulating pluripotency of stem cells; map04624: Toll and Imd signaling pathway; map04657: IL-17 signaling pathway; map04668: TNF signaling pathway; map04915: Estrogen signaling pathway; map04926: Relaxin signaling pathway; map05418: Fluid shear stress and atherosclerosis	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Translation, ribosome and protein targeting	0	0	1		0.0454284071305351		K02934: RP-L6e, RPL6	NO	KEGG_SUPPORTED	HISTORICAL_CANDIDATE		
OSM	Highly Stable	Vesicle trafficking and organelle organization	1	1	3	0.000577650697850322	0.0356771130366404	GO:0006996: organelle organization	K09490: HSPA5, BIP; ko04141: Protein processing in endoplasmic reticulum; map04141: Protein processing in endoplasmic reticulum	YES	STRONG_MULTI_SOURCE_SUPPORT	NEW_CURRENT_CANDIDATE		
UV	Transitional	Broad regulatory and signaling processes	111	12	0	0.000176680142998273		GO:0000976: transcription cis-regulatory region binding; GO:0000977: RNA polymerase II transcription regulatory region sequence-specific DNA binding; GO:0000978: RNA polymerase II cis-regulatory region sequence-specific DNA binding; GO:0000981: DNA-binding transcription factor activity, RNA polymerase II-specific; GO:0001012: RNA polymerase II transcription regulatory region sequence-specific DNA binding; GO:0001960: negative regulation of cytokine-mediated signaling pathway; GO:0002027: regulation of heart rate; GO:0002791: regulation of peptide secretion; GO:0003700: DNA-binding transcription factor activity; GO:0003705: DNA-binding transcription factor activity, RNA polymerase II-specific; GO:0004672: protein kinase activity; GO:0004674: protein serine/threonine kinase activity; GO:0004694: eukaryotic translation initiation factor 2alpha kinase activity; GO:0005102: signaling receptor binding; GO:0007165: signal transduction; GO:0007166: cell surface receptor signaling pathway; GO:0007186: G protein-coupled receptor signaling pathway; GO:0007267: cell-cell signaling; GO:0008016: regulation of heart contraction; GO:0008277: regulation of G protein-coupled receptor signaling pathway; GO:0008285: negative regulation of cell population proliferation; GO:0009966: regulation of signal transduction; GO:0009967: positive regulation of signal transduction; GO:0009968: negative regulation of signal transduction; GO:0010565: regulation of ketone metabolic process; GO:0010646: regulation of cell communication; GO:0010647: positive regulation of cell communication; GO:0010648: negative regulation of cell communication; GO:0010721: negative regulation of cell development; GO:0010754: negative regulation of receptor guanylyl cyclase signaling pathway; GO:0014048: regulation of glutamate secretion; GO:0019934: obsolete cGMP-mediated signaling; GO:0022603: regulation of anatomical structure morphogenesis; GO:0023051: regulation of signaling; GO:0023052: signaling; GO:0023056: positive regulation of signaling; GO:0023057: negative regulation of signaling; GO:0030334: regulation of cell migration; GO:0032879: regulation of localization; GO:0035150: regulation of tube size; GO:0035296: regulation of tube diameter; GO:0035556: intracellular signal transduction; GO:0038023: signaling receptor activity; GO:0040012: regulation of locomotion; GO:0040017: positive regulation of locomotion; GO:0042127: regulation of cell population proliferation; GO:0042391: regulation of membrane potential; GO:0043051: regulation of nematode pharyngeal pumping; GO:0044057: regulation of system process; GO:0044062: regulation of excretion; GO:0045595: regulation of cell differentiation; GO:0045596: negative regulation of cell differentiation; GO:0045664: regulation of neuron differentiation; GO:0045665: negative regulation of neuron differentiation; GO:0045723: positive regulation of fatty acid biosynthetic process; GO:0045765: regulation of angiogenesis; GO:0045923: positive regulation of fatty acid metabolic process; GO:0045944: positive regulation of transcription by RNA polymerase II; GO:0045995: regulation of embryonic development; GO:0046533: negative regulation of photoreceptor cell differentiation; GO:0046622: positive regulation of organ growth; GO:0046883: regulation of hormone secretion; GO:0048518: positive regulation of biological process; GO:0048521: negative regulation of behavior; GO:0048522: positive regulation of cellular process; GO:0048583: regulation of response to stimulus; GO:0050708: regulation of protein secretion; GO:0050714: positive regulation of protein secretion; GO:0050767: regulation of neurogenesis; GO:0050768: negative regulation of neurogenesis; GO:0050793: regulation of developmental process; GO:0050795: regulation of behavior; GO:0050806: positive regulation of synaptic transmission; GO:0051046: regulation of secretion; GO:0051047: positive regulation of secretion; GO:0051049: regulation of transport; GO:0051050: positive regulation of transport; GO:0051093: negative regulation of developmental process; GO:0051094: positive regulation of developmental process; GO:0051239: regulation of multicellular organismal process; GO:0051240: positive regulation of multicellular organismal process; GO:0051241: negative regulation of multicellular organismal process; GO:0051270: obsolete regulation of cellular component movement; GO:0051960: regulation of nervous system development; GO:0051961: negative regulation of nervous system development; GO:0051966: regulation of synaptic transmission, glutamatergic; GO:0060259: regulation of feeding behavior; GO:0060284: regulation of cell development; GO:0060456: positive regulation of digestive system process; GO:0060761: negative regulation of response to cytokine stimulus; GO:0062013: positive regulation of small molecule metabolic process; GO:0065008: regulation of biological quality; GO:0070528: protein kinase C signaling; GO:0071889: 14-3-3 protein binding; GO:0090066: regulation of anatomical structure size; GO:0097756: obsolete negative regulation of blood vessel diameter; GO:0098531: ligand-modulated transcription factor activity; GO:0099177: regulation of trans-synaptic signaling; GO:0099536: synaptic signaling; GO:0099537: trans-synaptic signaling; GO:0120033: negative regulation of plasma membrane bounded cell projection assembly; GO:1901342: regulation of vasculature development; GO:1902531: regulation of intracellular signal transduction; GO:1903429: regulation of cell maturation; GO:1903522: regulation of blood circulation; GO:1903530: regulation of secretion by cell; GO:1903532: positive regulation of secretion by cell; GO:1903998: regulation of eating behavior; GO:2000026: regulation of multicellular organismal development; GO:2000145: regulation of cell motility; GO:2000252: negative regulation of feeding behavior		NO	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
