go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0003340	GO:0003340	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0003382	GO:0003382	epithelial cell morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0003383	GO:0003383	apical constriction	biological_process	current		releases/2026-07-26	mapped
GO:0003674	GO:0003674	molecular_function	molecular_function	current		releases/2026-07-26	mapped
GO:0003676	GO:0003676	nucleic acid binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003677	GO:0003677	DNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003678	GO:0003678	DNA helicase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003682	GO:0003682	chromatin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003684	GO:0003684	damaged DNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003690	GO:0003690	double-stranded DNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003697	GO:0003697	single-stranded DNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003700	GO:0003700	DNA-binding transcription factor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003705	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	current		releases/2026-07-26	alternate_id
GO:0003707	GO:0003707	nuclear steroid receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003712	GO:0003712	transcription coregulator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003713	GO:0003713	transcription coactivator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003714	GO:0003714	transcription corepressor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003723	GO:0003723	RNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003724	GO:0003724	RNA helicase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003725	GO:0003725	double-stranded RNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003727	GO:0003727	single-stranded RNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003729	GO:0003729	mRNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003730	GO:0003730	mRNA 3'-UTR binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003735	GO:0003735	structural constituent of ribosome	molecular_function	current		releases/2026-07-26	mapped
GO:0003774	GO:0003774	cytoskeletal motor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003779	GO:0003779	actin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003785	GO:0003785	actin monomer binding	molecular_function	current		releases/2026-07-26	mapped
GO:0003824	GO:0003824	catalytic activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003887	GO:0003887	DNA-directed DNA polymerase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003899	GO:0003899	DNA-directed RNA polymerase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003909	GO:0003909	DNA ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003910	GO:0003910	DNA ligase (ATP) activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003916	GO:0003916	DNA topoisomerase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003918	GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003950	GO:0003950	NAD+ poly-ADP-ribosyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003954	GO:0003954	NADH dehydrogenase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0003995	GO:0003995	acyl-CoA dehydrogenase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004003	GO:0003678	DNA helicase activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0004004	GO:0003724	RNA helicase activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0004012	GO:0140326	ATPase-coupled intramembrane lipid carrier activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0004027	GO:0004027	alcohol sulfotransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004062	GO:0004062	aryl sulfotransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004099	GO:0004099	chitin deacetylase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004129	GO:0004129	cytochrome-c oxidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004175	GO:0004175	endopeptidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004176	GO:0004176	ATP-dependent peptidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004222	GO:0004222	metalloendopeptidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004252	GO:0004252	serine-type endopeptidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004364	GO:0004364	glutathione transferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004386	GO:0004386	helicase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004402	GO:0004402	histone acetyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004438	GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004467	GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004497	GO:0004497	monooxygenase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004500	GO:0004500	dopamine beta-monooxygenase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004518	GO:0004518	nuclease activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004519	GO:0004519	endonuclease activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004525	GO:0004525	ribonuclease III activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004530	GO:0004530	deoxyribonuclease I activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004534	GO:0004534	5'-3' RNA exonuclease activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004540	GO:0004540	RNA nuclease activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004553	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	current		releases/2026-07-26	mapped
GO:0004559	GO:0004559	alpha-mannosidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004563	GO:0004563	beta-N-acetylhexosaminidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004568	GO:0004568	chitinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004601	GO:0004601	peroxidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004602	GO:0004602	glutathione peroxidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004667	GO:0004667	prostaglandin-D synthase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004672	GO:0004672	protein kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004674	GO:0004674	protein serine/threonine kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004694	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004709	GO:0004709	MAP kinase kinase kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004713	GO:0004713	protein tyrosine kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004715	GO:0004715	non-membrane spanning protein tyrosine kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004721	GO:0004721	phosphoprotein phosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004725	GO:0004725	protein tyrosine phosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004734	GO:0004734	pyrimidodiazepine synthase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004784	GO:0004784	superoxide dismutase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004812	GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004839	GO:0004839	ubiquitin activating enzyme activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004843	GO:0004843	cysteine-type deubiquitinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004866	GO:0004866	endopeptidase inhibitor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004867	GO:0004867	serine-type endopeptidase inhibitor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004869	GO:0004869	cysteine-type endopeptidase inhibitor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004879	GO:0004879	nuclear receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0004930	GO:0004930	G protein-coupled receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005048	GO:0005048	signal sequence receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005049	GO:0005049	nuclear export signal receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005078	GO:0005078	MAP kinase scaffold activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005085	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005088	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0005089	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0005096	GO:0005096	GTPase activator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005102	GO:0005102	signaling receptor binding	molecular_function	current		releases/2026-07-26	mapped
GO:0005112	GO:0005112	Notch binding	molecular_function	current		releases/2026-07-26	mapped
GO:0005198	GO:0005198	structural molecule activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005200	GO:0005200	structural constituent of cytoskeleton	molecular_function	current		releases/2026-07-26	mapped
GO:0005215	GO:0005215	transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005216	GO:0005216	monoatomic ion channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005244	GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005249	GO:0005249	voltage-gated potassium channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005261	GO:0005261	monoatomic cation channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005267	GO:0005267	potassium channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005310	GO:0005310	dicarboxylic acid transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005319	GO:0005319	lipid carrier activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005324	GO:0005324	long-chain fatty acid transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005388	GO:0005388	P-type calcium transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005391	GO:0005391	P-type sodium:potassium-exchanging transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0005488	GO:0005488	binding	molecular_function	current		releases/2026-07-26	mapped
GO:0005496	GO:0005496	steroid binding	molecular_function	current		releases/2026-07-26	mapped
GO:0005504	GO:0005504	fatty acid binding	molecular_function	current		releases/2026-07-26	mapped
