feature_id	perturbation_id	effect_estimate
SC_795	P100	0.027164053003574235
SC_796	P100	-0.05254686103167313
SC_797	P100	0.17654106272455222
SC_798	P100	-0.07796976111915613
SC_799	P100	-0.35531426692962464
SC_800	P100	-0.0075542361159790855
SC_801	P100	0.02840103606778496
SC_802	P100	-0.07100551082068675
SC_803	P100	0.07365749027321114
SC_804	P100	0.0960767953142353
SC_805	P100	-0.37298488190352297
SC_806	P100	0.10322888630912734
SC_807	P100	0.036546009517606066
SC_808	P100	-0.1706886682046758
SC_809	P100	1.3884630324156118e-4
SC_810	P100	-0.04829269898618536
SC_811	P100	0.1497868238552303
SC_812	P100	-0.04023940051707974
SC_813	P100	-0.03642652392324396
SC_814	P100	-0.052035204264859754
SC_815	P100	-0.07941696591248715
SC_816	P100	0.050878639891778606
SC_817	P100	-0.13591706099629847
SC_818	P100	-0.3215272932995906
SC_819	P100	-0.033809885956211996
SC_820	P100	0.21401238853842042
SC_821	P100	-0.09536740382534595
SC_822	P100	0.15538679724020626
SC_823	P100	0.021748163648006694
SC_824	P100	-0.036319133048332064
SC_825	P100	-0.29547676211254403
SC_826	P100	0.0631369439020304
SC_827	P100	-0.04084131541528377
SC_828	P100	-0.07424007731749986
SC_829	P100	-0.23682649840208034
SC_830	P100	0.03049204271006329
SC_831	P100	0.13773882394435247
SC_832	P100	-0.011276524892732013
SC_833	P100	0.17022916934852092
SC_834	P100	0.010276247389545006
SC_835	P100	0.08060062541902084
SC_836	P100	0.036567742365477024
SC_837	P100	0.15975062851098698
SC_838	P100	0.15946090193080806
SC_839	P100	-0.05205455507419896
SC_840	P100	-0.06019958583879344
SC_841	P100	0.1113183413138657
SC_842	P100	-0.21387634838760608
SC_843	P100	-0.4332562446103075
SC_844	P100	-0.07474433178427102
SC_845	P100	0.08733353326059058
SC_846	P100	0.21840501379744548
SC_847	P100	-0.044215245369320026
SC_848	P100	-0.1409990934977884
SC_849	P100	-0.1723150910843539
SC_850	P100	0.07984779178840255
SC_851	P100	0.12911292610622999
SC_852	P100	-0.005318576823063946
SC_853	P100	-0.10981169188807031
SC_854	P100	0.09396966220789808
SC_855	P100	-0.2007358504754118
SC_856	P100	0.13822635826660318
SC_857	P100	0.18215533163427156
SC_858	P100	-0.004868844769566626
SC_859	P100	0.2981223662320769
SC_860	P100	-0.10346564429160911
SC_861	P100	0.07506345573754475
SC_862	P100	-0.028995183240642403
SC_863	P100	-0.12201485715665346
SC_864	P100	0.14772217478649174
SC_865	P100	-0.03746132695620223
SC_866	P100	0.048771020138909014
SC_867	P100	0.06856697734639501
SC_868	P100	-0.10087014774132387
SC_869	P100	0.009270658519237704
SC_870	P100	0.10469146739242631
SC_871	P100	0.11409395980914032
SC_872	P100	-0.14730839442449137
SC_873	P100	0.12624294090182817
SC_874	P100	0.07674637905466364
SC_875	P100	-0.1283380928166276
SC_876	P100	0.05750652540820155
SC_877	P100	0.04892124845136421
SC_878	P100	0.11885825242297533
SC_879	P100	0.1547488805993074
SC_880	P100	0.1063946457918289
SC_881	P100	-0.083887063720164
SC_882	P100	-0.0871904267554149
SC_883	P100	0.05356757559424089
SC_884	P100	-0.24887308547435166
SC_885	P100	-0.011408019369011979
SC_886	P100	-0.254450758549708
SC_887	P100	-0.1652092578651926
SC_888	P100	0.006535065949817846
SC_889	P100	0.03361045045249528
SC_890	P100	-0.14980810737479067
SC_891	P100	-0.28400555541737865
SC_892	P100	-0.14742936778189222
SC_893	P100	-0.21920930779031206
SC_894	P100	0.047765151408950636
SC_895	P100	-0.03427859091923706
SC_896	P100	-0.11306998606220837
SC_897	P100	0.06583871728228503
SC_898	P100	-0.10573764108487
SC_899	P100	0.23945562087512928
SC_900	P100	-0.21913348616844672
SC_901	P100	-0.1110746437456988
SC_902	P100	-0.053707170671419856
SC_903	P100	-0.007522104139187502
SC_904	P100	0.13428805956144604
SC_905	P100	-0.22273577609296463
SC_906	P100	-0.08314132194974273
SC_907	P100	0.008390459093093362
SC_908	P100	-0.22686514640699804
SC_909	P100	0.25648851321667954
SC_910	P100	0.06542687050929331
SC_911	P100	-0.07717307436671059
SC_912	P100	-0.46402989989740306
SC_913	P100	-0.11664390033318359
SC_914	P100	-0.13524669535362294
SC_915	P100	0.19771351475966048
SC_916	P100	-0.27536163046571654
SC_917	P100	0.05303157816732236
SC_918	P100	0.02105838106153452
SC_919	P100	-0.005336460135136819
SC_920	P100	0.2601494293218237
SC_921	P100	0.14584165472432276
SC_922	P100	0.07032133333648709
SC_923	P100	0.04127263826114098
SC_924	P100	0.3838036682564447
SC_925	P100	0.09803896477482109
SC_926	P100	0.1436752812775853
SC_927	P100	-0.26672477369466513
SC_928	P100	0.036942718151508055
SC_929	P100	0.023453954944792774
SC_930	P100	-0.05993194966183512
SC_931	P100	-0.042896221882203614
SC_932	P100	-0.10905108048421298
SC_933	P100	0.10117548818339017
SC_934	P100	-0.2923263470068127
SC_935	P100	0.288414399761536
SC_936	P100	-0.10384006278202301
SC_937	P100	0.1356243952594391
SC_938	P100	-0.3304192537379107
SC_939	P100	0.054209479722622474
SC_940	P100	0.12162618130985217
SC_941	P100	-0.010807991614852028
SC_942	P100	0.1353595737764529
SC_943	P100	0.1190667432549053
SC_944	P100	0.12284651138628357
SC_945	P100	0.07567937019590577
SC_946	P100	-0.05954026099301002
SC_947	P100	-0.1708343402360578
SC_948	P100	-0.0723273094984824
SC_949	P100	0.09957685996692886
SC_950	P100	-0.44428171498019303
SC_951	P100	0.1563998537512057
SC_952	P100	-0.3416496510447117
SC_953	P100	-0.14408201415318977
SC_954	P100	0.38949811762726366
SC_955	P100	0.14564843541178313
SC_956	P100	-0.06802360278890697
SC_957	P100	0.022259573284736458
SC_958	P100	-0.05783467578332771
SC_959	P100	0.14989123344121766
SC_960	P100	0.1296395764726816
SC_961	P100	0.043716377478563405
SC_962	P100	-0.17627021757228503
SC_963	P100	-0.002649784230781351
SC_964	P100	0.15482491510269206
SC_965	P100	0.16214286763702046
SC_966	P100	-0.10304751632669719
SC_967	P100	0.13133981403292697
SC_968	P100	-0.09340858331138577
SC_969	P100	-0.034849691759139795
SC_970	P100	-0.4068707732769228
SC_971	P100	-0.0028878357465159537
SC_972	P100	-0.39858493539113254
SC_973	P100	-0.022613059353651203
SC_974	P100	-0.026266356847558802
SC_975	P100	-0.06630677994306716
SC_976	P100	0.17620688128835146
SC_977	P100	-0.08514362916037659
SC_978	P100	-0.09066807014787716
SC_979	P100	-0.04950914559828844
SC_980	P100	0.14556517658775753
SC_981	P100	-0.09977238970730308
SC_982	P100	0.1338351255915044
SC_983	P100	0.12664320355098418
SC_984	P100	-0.021792261933726926
SC_985	P100	-0.23903897448268013
SC_986	P100	0.09655897118928722
SC_987	P100	-0.32991126883043775
SC_988	P100	0.0977558048878627
SC_989	P100	0.21165981456733635
SC_990	P100	0.06710952599396613
SC_991	P100	-0.17043151200205622
SC_992	P100	0.11637822425267964
SC_993	P100	0.13713431071159465
SC_994	P100	0.09115886822855149
SC_995	P100	0.27904035085352874
SC_996	P100	0.21611200663812422
SC_997	P100	-0.04918763986694718
SC_998	P100	-0.09350902338434579
SC_999	P100	-0.10954215586071381
SC_1000	P100	0.012733544494821492
WT_1	P1	-1.4907625644873403
WT_2	P1	0.8374729852060663
WT_3	P1	1.1432394218843136
WT_4	P1	0.23957964063367376
WT_5	P1	1.0121115537934904
WT_6	P1	0.4252385773696246
WT_7	P1	0.5813594686848991
WT_8	P1	0.44179866350590624
WT_9	P1	1.5872628644530682
WT_10	P1	-0.15449493869710795
WT_11	P1	1.9966110402645565
WT_12	P1	2.0834181926901953
WT_13	P1	1.5893517277933662
WT_14	P1	0.35032781017824294
WT_15	P1	0.7770769149733361
WT_16	P1	0.7402020346659033
WT_17	P1	0.625571889217176
WT_18	P1	-0.2838322338886068
WT_19	P1	0.6953301490305024
WT_20	P1	1.7759894569038566
WT_21	P1	0.737207136236044
WT_22	P1	0.3904241354208824
WT_23	P1	-0.007158644199496411
WT_24	P1	0.5662891750903929
WT_25	P1	-0.20602085197569608
WT_26	P1	0.8899987649828239
WT_27	P1	-0.4951228247318229
WT_28	P1	0.4423324875453757
WT_29	P1	1.8173774022407339
WT_30	P1	1.4661412939495935
WT_31	P1	0.5389252713828026
WT_32	P1	0.025435175879145122
WT_33	P1	1.7660383030996114
WT_34	P1	1.5264162965118229
WT_35	P1	0.8629638583290091
WT_36	P1	-0.8994057130134976
WT_37	P1	1.8823567862705226
WT_38	P1	0.20721422241391718
WT_39	P1	1.186368086361235
WT_40	P1	0.3443976637651987
WT_41	P1	1.4880087938777908
WT_42	P1	0.8586904596246964
WT_43	P1	-0.06099779981647935
WT_44	P1	1.3504340914242892
WT_45	P1	0.5349458627796657
WT_46	P1	1.0499383063498515
WT_47	P1	0.5398370780861272
WT_48	P1	1.1118042050330124
WT_49	P1	0.09627938500175048
WT_50	P1	1.0519707313179505
WT_51	P1	0.6248792863022475
WT_52	P1	0.536952562066495
WT_53	P1	-0.3018928634061959
WT_54	P1	0.8776401783392284
WT_55	P1	0.3841180901732883
WT_56	P1	0.7167668896619986
WT_57	P1	0.801462653712528
WT_58	P1	0.3196832132800994
WT_59	P1	1.6464408998998055
WT_60	P1	0.31626551825641464
WT_61	P1	-1.607622180599533
WT_62	P1	0.40306082843132146
WT_63	P1	1.2851574514072523
WT_64	P1	1.4755872629739786
WT_65	P1	0.7693531274606568
WT_66	P1	1.3532049000480773
WT_67	P1	0.3137109661662483
WT_68	P1	2.3784097253046683
WT_69	P1	2.360486177763841
WT_70	P1	1.2341798159460153
WT_71	P1	1.0169542787661656
WT_72	P1	1.252859722971613
WT_73	P1	2.238980182994765
WT_74	P1	0.3673961837350204
WT_75	P1	0.4165704137736396
WT_76	P1	1.096494345164899
WT_77	P1	0.6790711401160182
WT_78	P1	0.5201332095091171
WT_79	P1	-0.7033915961486319
WT_80	P1	1.0791504714809972
WT_81	P1	-0.45563941801934305
WT_82	P1	0.1855198359551744
WT_83	P1	1.1298258753640347
WT_84	P1	1.156846923795122
WT_85	P1	2.5401071853097834
WT_86	P1	1.2606242947660125
WT_87	P1	-0.1360817690489532
WT_88	P1	1.499770737155345
WT_89	P1	-0.10485455641551011
WT_90	P1	1.6684467764788253
WT_91	P1	1.9151540834669478
WT_92	P1	1.3349543245466058
WT_93	P1	0.5459609218989683
WT_94	P1	0.3847927152313269
WT_95	P1	-0.8169444214750452
WT_96	P1	-0.36766810187392984
WT_97	P1	1.3559468139269932
WT_98	P1	0.49235617178715807
WT_99	P1	1.0694306697648006
WT_100	P1	0.45083862585737994
WT_101	P1	0.07031997084463215
WT_102	P1	1.2286670321169173
WT_103	P1	1.735744165719466
WT_104	P1	1.7215950252156837
WT_105	P1	1.0580400082556627
WT_106	P1	0.5479497409986749
WT_107	P1	0.981124592025263
WT_108	P1	1.1393311941023228
WT_109	P1	0.4210051823317157
WT_110	P1	0.4041587285138573
WT_111	P1	1.282010949448325
WT_112	P1	1.1192891027699936
WT_113	P1	-0.8712265083988435
WT_114	P1	-0.3314201330157205
WT_115	P1	1.2320209879447968
WT_116	P1	1.2594392061822368
WT_117	P1	0.909288497280097
WT_118	P1	0.8879070120995591
WT_119	P1	0.4089064562154291
WT_120	P1	1.154887002285795
WT_121	P1	1.055050541073996
WT_122	P1	0.3214700074422129
WT_123	P1	0.8766468089437598
WT_124	P1	1.654827396887195
WT_125	P1	1.1581562657578328
WT_126	P1	1.6400868292453472
WT_127	P1	2.212161910547373
WT_128	P1	0.5236760192892451
WT_129	P1	0.2636889081630066
WT_130	P1	0.4808544883388408
WT_131	P1	1.0452188100214768
WT_132	P1	0.1592334948886941
WT_133	P1	0.3610338358764811
WT_134	P1	1.275262069880381
WT_135	P1	1.1396664934988838
WT_136	P1	0.31124658115366294
WT_137	P1	1.4154210698605785
WT_138	P1	1.104665582703316
WT_139	P1	0.6059652900418858
WT_140	P1	0.5406836106832918
WT_141	P1	0.4632602298272477
WT_142	P1	0.9771108521124783
WT_143	P1	0.4216672332503349
WT_144	P1	0.793953478659116
WT_145	P1	0.23163778344762287
WT_146	P1	1.2525010367258282
WT_147	P1	1.1702895374678293
WT_148	P1	0.7943034360316219
WT_149	P1	0.5810959983643187
WT_150	P1	1.132631707579133
WT_151	P1	-0.04453951205720952
WT_152	P1	-0.911435533627799
WT_153	P1	1.3000714882088715
WT_154	P1	1.8647473718429712
WT_155	P1	1.11773212899696
WT_156	P1	1.8895246666470737
WT_157	P1	-0.19086008022218737
WT_158	P1	1.1297348023486502
WT_159	P1	0.5832235070309257
WT_160	P1	0.2016326793709604
WT_161	P1	0.6915557719012695
WT_162	P1	0.5801628205242074
WT_163	P1	0.839416442448972
WT_164	P1	1.1059371865093697
WT_165	P1	0.38806910497326713
WT_166	P1	1.2296404544995942
WT_167	P1	0.7245459922192276
WT_168	P1	0.2418567446970149
WT_169	P1	0.611218494324528
WT_170	P1	0.3586460304992758
WT_171	P1	0.40407875273766697
WT_172	P1	0.9045135783771909
WT_173	P1	1.2914669717545537
WT_174	P1	1.731648615643316
WT_175	P1	0.8951319712750274
WT_176	P1	1.4082115998754485
WT_177	P1	2.0140336142076443
WT_178	P1	1.2531077384305407
WT_179	P1	1.15433955742018
WT_180	P1	0.09770441765730276
WT_181	P1	1.2791024780248033
WT_182	P1	0.7001042045714848
WT_183	P1	0.4223691848185648
WT_184	P1	2.8326387432868776
WT_185	P1	1.2588121295265966
WT_186	P1	0.2917541156176092
WT_187	P1	1.0301901916414646
WT_188	P1	-0.2290626463213239
WT_189	P1	1.3138017653508127
WT_190	P1	0.3262854501132226
WT_191	P1	1.8967026636407214
WT_192	P1	-0.02623148376837159
WT_193	P1	0.6304756723436318
WT_194	P1	0.47559216130168275
WT_195	P1	0.9972614418865544
WT_196	P1	1.6553742913068117
WT_197	P1	2.0870305151136743
WT_198	P1	0.8513461369168358
WT_199	P1	0.21960340344438312
WT_200	P1	1.530885650531177
WT_201	P1	0.8502267282792167
WT_202	P1	0.7317570911722067
WT_203	P1	0.1687106743731145
WT_204	P1	-0.23689721972694588
WT_205	P1	0.20803132568211347
WT_206	P1	1.714314472063158
WT_207	P1	1.9078980462452402
WT_208	P1	1.4347855855727563
WT_209	P1	0.8776331615815742
WT_210	P1	0.6727087309231339
WT_211	P1	0.6380889208429916
WT_212	P1	1.0590348273667383
WT_213	P1	0.7684244100787796
WT_214	P1	1.3939084371158024
WT_215	P1	0.8251433897728357
WT_216	P1	1.358616468436132
WT_217	P1	0.360096374477924
WT_218	P1	1.567631086260572
WT_219	P1	0.25475320150055547
WT_220	P1	0.09979590138914418
WT_221	P1	0.365200151186103
WT_222	P1	-0.509909201008288
WT_223	P1	0.8786317831012099
WT_224	P1	1.207221515296146
WT_225	P1	0.5126113472776234
WT_226	P1	0.7591232041603155
WT_227	P1	0.7824931680841729
WT_228	P1	2.217327395084131
WT_229	P1	0.14719477272821646
WT_230	P1	2.1034671676254937
WT_231	P1	1.0827904233462176
WT_232	P1	0.6010376922032374
WT_233	P1	0.18270142848757442
WT_234	P1	1.4533811478388952
WT_235	P1	1.0429497007032866
WT_236	P1	0.5928263112102561
WT_237	P1	0.6354489833146407
WT_238	P1	1.3175676846614075
WT_239	P1	0.5812503433927301
WT_240	P1	0.7082474302167727
WT_241	P1	0.9486875195595048
WT_242	P1	0.613146370786488
WT_243	P1	1.3506270960436937
WT_244	P1	1.2985335519603725
WT_245	P1	0.9079836557339366
WT_246	P1	-0.8785329645756308
WT_247	P1	1.4870137080355936
WT_248	P1	0.977088148331791
WT_249	P1	0.13532613512856972
WT_250	P1	-0.03557554783353589
WT_251	P1	0.5195328681277765
WT_252	P1	1.2783189389396603
WT_253	P1	0.49664748111999346
WT_254	P1	-0.45931743221034793
WT_255	P1	-0.08956461689732675
WT_256	P1	-0.008922367946463283
WT_257	P1	1.2026133887858668
WT_258	P1	0.37882258697342436
WT_259	P1	2.2021924626105287
WT_260	P1	0.13911289631799828
WT_261	P1	0.24872264312880898
WT_262	P1	0.5028564082395084
WT_263	P1	0.8535312824868856
WT_264	P1	1.1479421597839767
WT_265	P1	1.1726319324475496
WT_266	P1	-0.8527030393510588
WT_267	P1	0.0884568415823257
WT_268	P1	0.41148544541204984
WT_269	P1	0.2680175746243789
WT_270	P1	0.7334814083268325
WT_271	P1	1.6615790952420397
WT_272	P1	0.48899196367581904
WT_273	P1	0.7174320195755555
WT_274	P1	2.392456307529646
WT_275	P1	-0.6786868819627399
WT_276	P1	0.3835337832233033
WT_277	P1	0.23272394326760815
WT_278	P1	0.4824556488834693
WT_279	P1	0.33675761226498446
WT_280	P1	0.9550126179679157
WT_281	P1	0.6198326875999085
WT_282	P1	0.402526280780211
WT_283	P1	1.3521368402209886
WT_284	P1	1.5847700560276246
WT_285	P1	0.7011515574817597
WT_286	P1	0.6646442581128605
WT_287	P1	2.2348314858488694
WT_288	P1	0.5006992879290819
WT_289	P1	0.9938519436138853
WT_290	P1	0.7209960790640337
WT_291	P1	0.6687783868144986
WT_292	P1	0.5752500990912307
WT_293	P1	0.9031692879642585
WT_294	P1	1.4663085216712752
WT_295	P1	-0.47836105522400474
WT_296	P1	1.5562287969324347
WT_297	P1	0.9023470783194724
WT_298	P1	0.462742454362354
WT_299	P1	1.3624146069737546
WT_300	P1	0.9385260215788264
WT_301	P1	1.6116429807895454
WT_302	P1	1.279597857480694
WT_303	P1	-0.17710402499574418
WT_304	P1	0.11902521178866676
WT_305	P1	1.5466637254763258
WT_306	P1	1.5592650078356418
WT_307	P1	0.17009732703749392
WT_308	P1	0.027106468829816932
WT_309	P1	-0.8118057116847528
WT_310	P1	1.1717487721412732
WT_311	P1	2.6311729591300477
WT_312	P1	0.9752339679860724
WT_313	P1	1.2556087456440232
WT_314	P1	0.18456020443311938
WT_315	P1	0.4469866450794111
WT_316	P1	-1.0232718011774191
WT_317	P1	0.5360013193512876
WT_318	P1	0.217351749586134
WT_319	P1	2.056586065797691
WT_320	P1	1.9869680617610046
WT_321	P1	1.216174218782962
WT_322	P1	1.3214820264918026
WT_323	P1	-0.5117397744888077
WT_324	P1	1.8380563141687156
WT_325	P1	-0.9572533070955844
WT_326	P1	1.1554263408555807
WT_327	P1	-0.08696964023938014
WT_328	P1	0.8233614997974485
WT_329	P1	0.7260625538301986
WT_330	P1	1.4491695532399218
WT_331	P1	1.3046010068052318
WT_332	P1	0.5455408486486344
WT_333	P1	0.7692914938484302
WT_334	P1	0.8909856713312685
WT_335	P1	-0.7168707811330066
WT_336	P1	-0.12509044866180796
WT_337	P1	1.4734783530041335
WT_338	P1	0.01776549161376051
WT_339	P1	1.3070372664842576
WT_340	P1	0.37590244600366685
WT_341	P1	0.780548420618518
WT_342	P1	1.1950994266310224
WT_343	P1	1.4229651558495218
WT_344	P1	0.7471939698864093
WT_345	P1	1.3063941242077708
WT_346	P1	0.555641681579371
WT_347	P1	1.357628482665731
WT_348	P1	1.0594347943032987
WT_349	P1	-0.41338608134017063
WT_350	P1	1.4778330709248877
WT_351	P1	0.18692007855053183
WT_352	P1	1.601965629801411
WT_353	P1	1.3187009185310319
WT_354	P1	0.1241211464298625
WT_355	P1	1.023687479696087
WT_356	P1	2.3337437202147875
WT_357	P1	1.1576598079942166
WT_358	P1	1.3548991586064338
WT_359	P1	1.71884838180903
WT_360	P1	0.08357058441059717
WT_361	P1	0.7168562454703554
WT_362	P1	1.049926214543583
WT_363	P1	0.6458411128770574
WT_364	P1	1.8062265107646358
WT_365	P1	0.7300854598858989
WT_366	P1	0.60088952269263185
WT_367	P1	1.6121162911973606
WT_368	P1	1.700855132691664
WT_369	P1	1.6419138196080154
WT_370	P1	0.5063012284858022
WT_371	P1	0.7970603693856703
WT_372	P1	1.682220159173303
WT_373	P1	0.21110931930526744
WT_374	P1	0.253285881603295
WT_375	P1	0.5349594057263369
WT_376	P1	0.13346373710959947
WT_377	P1	1.6344709765411773
WT_378	P1	0.4662221232822499
WT_379	P1	0.5405515427626327
WT_380	P1	0.31497152120911176
WT_381	P1	-0.805882351434521
WT_382	P1	-0.5737754484873507
WT_383	P1	0.9944093466635674
WT_384	P1	1.0471293749398685
WT_385	P1	0.615214214524521
WT_386	P1	0.5244557041361038
WT_387	P1	0.5471517728005864
WT_388	P1	1.3987155877009787
WT_389	P1	0.7254693005583992
WT_390	P1	-0.2601996565943592
WT_391	P1	1.7423618368497884
WT_392	P1	1.2438066043186013
WT_393	P1	1.4750844001739274
WT_394	P1	0.5013065528976426
WT_395	P1	-0.2763670706565
WT_396	P1	0.6751789791287433
WT_397	P1	0.45721133975614126
WT_398	P1	-0.5495035715333247
WT_399	P1	1.0989653481572128
WT_400	P1	3.0788485690531537
WT_401	P1	0.8839784592516046
WT_402	P1	0.5700665552879132
WT_403	P1	0.8579569418978584
WT_404	P1	0.7129967135380111
WT_405	P1	0.4861091328402645
WT_406	P1	0.6587829592218906
WT_407	P1	0.760807319968037
WT_408	P1	2.07116305844464
WT_409	P1	0.9976359492936355
WT_410	P1	-0.7250421024013485
WT_411	P1	0.7756258875052169
WT_412	P1	0.5384865171020036
WT_413	P1	1.4568944759841913
WT_414	P1	0.9872256982559047
WT_415	P1	2.331435201671393
WT_416	P1	0.8648013428974484
WT_417	P1	2.5586247729605684
WT_418	P1	0.09954053457435075
WT_419	P1	1.462889479381634
WT_420	P1	2.4020884848392656
WT_421	P1	1.1560968825053255
WT_422	P1	2.008533993023134
WT_423	P1	1.1511041252311895
WT_424	P1	0.3599600142025983
WT_425	P1	0.2277917080130083
WT_426	P1	0.4262370164460075
WT_427	P1	0.8431277336009992
WT_428	P1	1.142806251057841
WT_429	P1	1.6294935174898852
WT_430	P1	0.32239262008143665
WT_431	P1	-0.04128771842098433
WT_432	P1	1.6892755585268162
WT_433	P1	0.8304962658136406
WT_434	P1	0.9239639296947636
WT_435	P1	0.4583374413155447
WT_436	P1	0.7142287675023504
WT_437	P1	0.3646668137758662
WT_438	P1	0.8011273998588577
WT_439	P1	0.60147438979657
WT_440	P1	0.8839262755242704
WT_441	P1	-0.5976116708344328
WT_442	P1	-0.27560089791916687
WT_443	P1	1.3533686573239818
WT_444	P1	1.1115259505955217
WT_445	P1	0.7811047898995882
WT_446	P1	0.46767972128731355
WT_447	P1	-0.0641665654271375
WT_448	P1	1.3572330093372278
WT_449	P1	0.405545949032417
WT_450	P1	1.3189789619046648
WT_451	P1	0.4704751483024883
WT_452	P1	1.9133736984010026
WT_453	P1	0.914136690478476
WT_454	P1	-0.15143488539916672
WT_455	P1	0.8798296246408315
WT_456	P1	1.3123037952035448
WT_457	P1	1.4174962012245163
WT_458	P1	2.2017206426806917
WT_459	P1	-0.45225738289213036
WT_460	P1	1.1902834168740775
WT_461	P1	0.9317356604897258
WT_462	P1	1.2730156369796852
WT_463	P1	2.169218995508297
WT_464	P1	0.4413128265820279
WT_465	P1	1.7670719056147424
WT_466	P1	0.3840348217527793
WT_467	P1	2.558818783143649
WT_468	P1	1.2606785458185954
WT_469	P1	1.066408076947921
WT_470	P1	1.1677846485824572
WT_471	P1	0.027901495739991455
WT_472	P1	0.6490109838649352
WT_473	P1	2.408891519751424
WT_474	P1	1.0589743825841522
WT_475	P1	0.0866239005630719
WT_476	P1	1.91367060644542
WT_477	P1	1.3934537328027599
WT_478	P1	1.0474618392283868
WT_479	P1	0.4612381977193995
WT_480	P1	-0.007671879743949228
WT_481	P1	0.9855529898146942
WT_482	P1	1.5365111208925724
WT_483	P1	0.018763428943483373
WT_484	P1	1.5072212819130912
WT_485	P1	0.7791984521871655
WT_486	P1	0.7854678154950051
WT_487	P1	0.21601219785312697
WT_488	P1	1.8634630508979004
WT_489	P1	-0.2928463634628393
WT_490	P1	-0.19727729999020938
WT_491	P1	0.03277198156127048
WT_492	P1	0.14757991751510302
WT_493	P1	1.0599271772796208
WT_494	P1	1.1526019665708087
WT_495	P1	0.6983240626818187
WT_496	P1	1.253253688811711
WT_497	P1	1.2426204455435852
WT_498	P1	0.7069926123892352
WT_499	P1	1.3172853551310693
WT_500	P1	1.6105242464807867
WT_501	P1	0.9268947527365285
WT_502	P1	-0.005443153587227911
WT_503	P1	0.7271655381957658
WT_504	P1	1.3659945342601132
WT_505	P1	1.3406927425326216
WT_506	P1	1.6528932461416315
WT_507	P1	0.9540345464354577
WT_508	P1	0.6205807113645263
WT_509	P1	-0.3772515624012709
WT_510	P1	0.5631293099737402
WT_511	P1	1.55746698783374
WT_512	P1	1.1473617954884134
WT_513	P1	1.2262375838968833
WT_514	P1	1.6930697839112545
WT_515	P1	1.1437911827468632
WT_516	P1	0.36785836378747055
WT_517	P1	1.519975788951218
WT_518	P1	0.9690237860849227
WT_519	P1	1.3500861753005713
WT_520	P1	1.427189720859206
WT_521	P1	0.5237685718093779
WT_522	P1	0.810556091055159
WT_523	P1	0.5100419862753757
WT_524	P1	0.5790469255971531
WT_525	P1	0.2556046211895736
WT_526	P1	2.0136760198120163
WT_527	P1	0.8767968826711559
WT_528	P1	0.796920340109316
WT_529	P1	0.5335169138418093
WT_530	P1	1.3439990373153647
WT_531	P1	0.06552254167132288
WT_532	P1	0.5156717688894723
WT_533	P1	1.9571807866379074
WT_534	P1	0.36049690049530736
WT_535	P1	-0.05453225786261551
WT_536	P1	1.5507211927374076
WT_537	P1	0.4406822515415566
WT_538	P1	0.47310973677121476
WT_539	P1	1.2415458231170668
WT_540	P1	0.8664360351080389
WT_541	P1	0.9573817862771108
WT_542	P1	1.4048184488499076
WT_543	P1	-0.03228504312809832
WT_544	P1	0.47301709021787514
WT_545	P1	1.1313158338137603
WT_546	P1	1.5577005323514381
WT_547	P1	0.08043132109250684
WT_548	P1	0.3655745858930004
WT_549	P1	0.6585744415970536
WT_550	P1	-0.1193756386385817
WT_551	P1	0.4095662930746174
WT_552	P1	1.1444007515621784
WT_553	P1	0.2807672462760943
WT_554	P1	-0.4640916325617259
WT_555	P1	1.4569902551033431
WT_556	P1	1.5145532629108263
WT_557	P1	1.7934362017455694
WT_558	P1	1.1963249296005376
WT_559	P1	1.1666861172342204
WT_560	P1	-0.2419470777170034
WT_561	P1	-0.3439554313870097
WT_562	P1	1.2754986199966873
WT_563	P1	0.8837124845449645
WT_564	P1	1.8437791831233963
WT_565	P1	1.5506076079036055
WT_566	P1	-0.7592833492441227
WT_567	P1	1.8691104608069735
WT_568	P1	0.9130364085075947
WT_569	P1	1.175953278808676
WT_570	P1	2.6609519034960503
WT_571	P1	2.2937599898145935
WT_572	P1	0.15854182293946384
WT_573	P1	0.9343708346774938
WT_574	P1	0.6612560536618212
WT_575	P1	0.6495734097354131
WT_576	P1	0.37226278600946033
WT_577	P1	0.588305884743143
WT_578	P1	0.6459838787738523
WT_579	P1	2.4223531304598405
WT_580	P1	0.6584135317729554
WT_581	P1	0.9448604470269382
WT_582	P1	1.3683153785271023
WT_583	P1	0.7098363713806051
WT_584	P1	1.3789854183409191
WT_585	P1	-0.37375816227847447
WT_586	P1	-0.03897415183926145
WT_587	P1	-0.08974514620153173
WT_588	P1	0.39000228477560495
WT_589	P1	1.1965144660494007
WT_590	P1	1.2600204214634656
WT_591	P1	0.5703262178523602
WT_592	P1	-0.5761552063306976
WT_593	P1	1.4453814011101884
WT_594	P1	1.173087066554613
WT_595	P1	1.0233948227456975
WT_596	P1	1.22500419244309
WT_597	P1	0.5685088203060839
WT_598	P1	0.273612015643129
WT_599	P1	0.8938686979555921
WT_600	P1	0.7094478803069386
WT_601	P1	-0.1668333316791366
WT_602	P1	1.359357558397862
WT_603	P1	0.2928734864821976
WT_604	P1	-0.30970660097790836
WT_605	P1	0.5764164761494154
WT_606	P1	0.5429274299408697
WT_607	P1	1.0733662724328643
WT_608	P1	0.8252061508228269
WT_609	P1	1.1666291331373686
WT_610	P1	1.0804069954588278
WT_611	P1	0.9685540439901352
