feature_id	perturbation_id	effect_estimate	signal_state	signal_numeric
SD_95	P6	-1.4762722508197028	down	-1
SD_95	P60	-1.3670169388023097	down	-1
SD_95	P61	-1.6529384828020794	down	-1
SD_95	P62	-1.300914955679674	down	-1
SD_95	P63	-1.5671568602528805	down	-1
SD_95	P64	-1.7530233218368627	down	-1
SD_95	P65	-1.624261119941227	down	-1
SD_95	P66	-1.2125403546598212	down	-1
SD_95	P67	-1.6720229295487654	down	-1
SD_95	P68	-1.1775510099367048	down	-1
SD_95	P69	-1.6998790115617672	down	-1
SD_95	P7	-1.4802955832351503	down	-1
SD_95	P70	-1.3854812805899372	down	-1
SD_95	P71	-1.4739524622126683	down	-1
SD_95	P72	-1.2759230006717437	down	-1
SD_95	P73	-1.4944012565030544	down	-1
SD_95	P74	-1.667793302124943	down	-1
SD_95	P75	-1.2602617893188932	down	-1
SD_95	P76	-1.7197961612359365	down	-1
SD_95	P77	-1.2471227607119757	down	-1
SD_95	P78	-1.3945466882417887	down	-1
SD_95	P79	-1.8396194918292648	down	-1
SD_95	P8	-1.801724488389624	down	-1
SD_95	P80	-1.3958370892223215	down	-1
SD_95	P81	-1.4737828702759908	down	-1
SD_95	P82	-1.4802387073188514	down	-1
SD_95	P83	-1.3088695622829514	down	-1
SD_95	P84	-1.262478454885218	down	-1
SD_95	P85	-1.2089920878062568	down	-1
SD_95	P86	-1.7689366228370098	down	-1
SD_95	P87	-1.3632439190695709	down	-1
SD_95	P88	-1.307981660472685	down	-1
SD_95	P89	-1.634138610008632	down	-1
SD_95	P9	-1.67287774412353	down	-1
SD_95	P90	-1.618622082013858	down	-1
SD_95	P91	-1.4807968686980924	down	-1
SD_95	P92	-1.7538168995469103	down	-1
SD_95	P93	-1.5638351316741093	down	-1
SD_95	P94	-1.5332677321346893	down	-1
SD_95	P95	-1.625012487912325	down	-1
SD_95	P96	-1.351712894225264	down	-1
SD_95	P97	-1.601465825198281	down	-1
SD_95	P98	-1.490156762995137	down	-1
SD_95	P99	-1.424266315766589	down	-1
SD_950	P1	-1.3071571825645556	down	-1
SD_950	P10	-1.4858561031457047	down	-1
SD_950	P100	-1.382208704732955	down	-1
SD_950	P11	-1.4046599899778478	down	-1
SD_950	P12	-1.645681014478839	down	-1
SD_950	P13	-1.7261850087202242	down	-1
SD_950	P14	-1.4531581666908415	down	-1
SD_950	P15	-1.3724762780047348	down	-1
SD_950	P16	-1.6036847468759368	down	-1
SD_950	P17	-1.4876046033877923	down	-1
SD_950	P18	-1.7584655606574808	down	-1
SD_950	P19	-1.3703020486339064	down	-1
SD_950	P2	-1.3169134700897676	down	-1
SD_950	P20	-1.335010804990712	down	-1
SD_950	P21	-1.271851770186292	down	-1
SD_950	P22	-1.387470916976525	down	-1
SD_950	P23	-1.498107999983198	down	-1
SD_950	P24	-1.2827524145221312	down	-1
SD_950	P25	-1.2280673440398195	down	-1
SD_950	P26	-1.6093297463645706	down	-1
SD_950	P27	-1.304426482386405	down	-1
SD_950	P28	-1.7964876298180892	down	-1
SD_950	P29	-1.6999636956033728	down	-1
SD_950	P3	-1.5974009130306206	down	-1
SD_950	P30	-1.6285144089433037	down	-1
SD_950	P31	-1.333664321544614	down	-1
SD_950	P32	-1.3682923529565931	down	-1
SD_950	P33	-1.394808924674148	down	-1
SD_950	P34	-1.5766135723687529	down	-1
SD_950	P35	-1.354884620686272	down	-1
SD_950	P36	-1.289733619265183	down	-1
SD_950	P37	-1.6430434405620946	down	-1
SD_950	P38	-1.7483689323920786	down	-1
SD_950	P39	-1.5386172620321192	down	-1
SD_950	P4	-1.7338211565478128	down	-1
SD_950	P40	-1.6392430402275668	down	-1
SD_950	P41	-1.2777172023750796	down	-1
SD_950	P42	-1.4812961944515723	down	-1
SD_950	P43	-1.7342215223899446	down	-1
SD_950	P44	-1.577764581701719	down	-1
SD_950	P45	-1.4827656535272828	down	-1
SD_950	P46	-1.421069556620598	down	-1
SD_950	P47	-1.5142093441786597	down	-1
SD_950	P48	-1.3990636623538588	down	-1
SD_950	P49	-1.3751779340582853	down	-1
SD_950	P5	-1.4050744728137687	down	-1
SD_950	P50	-1.4665206174428498	down	-1
SD_950	P51	-1.8277932663714564	down	-1
SD_950	P52	-1.4073252505234135	down	-1
SD_950	P53	-1.4672637343937174	down	-1
SD_950	P54	-1.586862407945149	down	-1
SD_950	P55	-1.2517982759591977	down	-1
SD_950	P56	-1.460135046236337	down	-1
SD_950	P57	-1.6214412348518947	down	-1
SD_950	P58	-1.4964552999729794	down	-1
SD_950	P59	-1.5271128619581718	down	-1
SD_950	P6	-1.5372588405547996	down	-1
SD_950	P60	-1.480671227742822	down	-1
SD_950	P61	-1.417335828697811	down	-1
SD_950	P62	-1.5790065274506655	down	-1
SD_950	P63	-1.3625380418491029	down	-1
SD_950	P64	-1.7226785688637232	down	-1
SD_950	P65	-1.387299567604106	down	-1
SD_950	P66	-1.3059845221619806	down	-1
SD_950	P67	-1.416454531232961	down	-1
SD_950	P68	-1.6840809955937377	down	-1
SD_950	P69	-1.4826504314668902	down	-1
SD_950	P7	-1.3380882311237383	down	-1
SD_950	P70	-1.453727695274999	down	-1
SD_950	P71	-1.5899177135648104	down	-1
SD_950	P72	-1.3684061220485126	down	-1
SD_950	P73	-1.4709328508325257	down	-1
SD_950	P74	-1.4414053094325054	down	-1
SD_950	P75	-1.2002919085032009	down	-1
SD_950	P76	-1.6434789937426073	down	-1
SD_950	P77	-1.5928792639588838	down	-1
SD_950	P78	-1.771771334388626	down	-1
SD_950	P79	-1.4969262545315258	down	-1
SD_950	P8	-1.437615647774068	down	-1
SD_950	P80	-1.7737319589562337	down	-1
SD_950	P81	-1.5759734417338582	down	-1
SD_950	P82	-1.3375002512435674	down	-1
SD_950	P83	-1.6745607119636747	down	-1
SD_950	P84	-1.3073234127575843	down	-1
SD_950	P85	-1.605263972662834	down	-1
SD_950	P86	-1.2380950567511475	down	-1
SD_950	P87	-1.583259325537425	down	-1
SD_950	P88	-1.597682782952023	down	-1
SD_950	P89	-1.852446751637585	down	-1
SD_950	P9	-1.5214328613151162	down	-1
SD_950	P90	-1.7763630712757428	down	-1
SD_950	P91	-1.5898036274875655	down	-1
SD_950	P92	-1.5139474010780205	down	-1
SD_950	P93	-1.7473938097594286	down	-1
SD_950	P94	-1.414808614031732	down	-1
SD_950	P95	-1.4959071109195083	down	-1
SD_950	P96	-1.731938013641078	down	-1
SD_950	P97	-1.4659208652705122	down	-1
SD_950	P98	-1.3088976820529286	down	-1
SD_950	P99	-1.7415873882651676	down	-1
SD_951	P1	-1.6070854787040352	down	-1
SD_951	P10	-1.4481024971861478	down	-1
SD_951	P100	-1.5116180051218595	down	-1
SD_951	P11	-1.447737654134291	down	-1
SD_951	P12	-1.414305276640902	down	-1
SD_951	P13	-1.661765066552812	down	-1
SD_951	P14	-1.6278032215037803	down	-1
SD_951	P15	-1.3991015825294049	down	-1
SD_951	P16	-1.420506758172353	down	-1
SD_951	P17	-1.3077154298388318	down	-1
SD_951	P18	-1.3375331617562844	down	-1
SD_951	P19	-1.3719412620412414	down	-1
SD_951	P2	-1.3939763194679595	down	-1
SD_951	P20	-1.3713042477170605	down	-1
SD_951	P21	-1.6006767539632936	down	-1
SD_951	P22	-1.5181949678031408	down	-1
SD_951	P23	-1.370583298215155	down	-1
SD_951	P24	-1.3372662287309962	down	-1
SD_951	P25	-1.6408270209815383	down	-1
SD_951	P26	-1.3774794176835676	down	-1
SD_951	P27	-1.592435144561832	down	-1
SD_951	P28	-1.5042619953332426	down	-1
SD_951	P29	-1.6047626763011638	down	-1
SD_951	P3	-1.5851117193577122	down	-1
SD_951	P30	-1.218793484387589	down	-1
SD_951	P31	-1.5028068736014923	down	-1
SD_951	P32	-1.527646715406549	down	-1
SD_951	P33	-1.3629901923519987	down	-1
SD_951	P34	-1.6210899314692804	down	-1
SD_951	P35	-1.7523675218340578	down	-1
SD_951	P36	-1.4433847166607037	down	-1
SD_951	P37	-1.7435282308105382	down	-1
SD_951	P38	-1.2885674685239543	down	-1
SD_951	P39	-1.62910321843706	down	-1
SD_951	P4	-1.6717765141841798	down	-1
SD_951	P40	-1.402714040167089	down	-1
SD_951	P41	-1.6414954479127022	down	-1
SD_951	P42	-1.3687249148058578	down	-1
SD_951	P43	-1.399497069259312	down	-1
SD_951	P44	-1.3669495283722664	down	-1
SD_951	P45	-1.497211688509621	down	-1
SD_951	P46	-1.9162090536423315	down	-1
SD_951	P47	-1.5686657217433628	down	-1
SD_951	P48	-1.440390688378957	down	-1
SD_951	P49	-1.6507802930811195	down	-1
SD_951	P5	-1.1401954799449832	down	-1
SD_951	P50	-1.3358113061989765	down	-1
SD_951	P51	-1.6102516664857818	down	-1
SD_951	P52	-1.4080831777247047	down	-1
SD_951	P53	-1.6408231649609442	down	-1
SD_951	P54	-1.303400730350896	down	-1
SD_951	P55	-1.2594599216870983	down	-1
SD_951	P56	-1.5729426740572918	down	-1
SD_951	P57	-1.674839636870496	down	-1
SD_951	P58	-1.6274609784152074	down	-1
SD_951	P59	-1.643791554533481	down	-1
SD_951	P6	-1.6254445687138692	down	-1
SD_951	P60	-1.5312597621518875	down	-1
SD_951	P61	-1.2982787780510137	down	-1
SD_951	P62	-1.625986131186779	down	-1
SD_951	P63	-1.6697835951651558	down	-1
SD_951	P64	-1.4315707373854532	down	-1
SD_951	P65	-1.3355915423354778	down	-1
SD_951	P66	-1.506179153435074	down	-1
SD_951	P67	-1.4894383808120866	down	-1
SD_951	P68	-1.2913099666554275	down	-1
SD_951	P69	-1.499576786332082	down	-1
SD_951	P7	-1.4254603715789862	down	-1
SD_951	P70	-1.29840662172238	down	-1
SD_951	P71	-1.291254241305393	down	-1
SD_951	P72	-1.253066500415175	down	-1
SD_951	P73	-1.5217818515297945	down	-1
SD_951	P74	-1.4551616770047662	down	-1
SD_951	P75	-1.3857972763965	down	-1
SD_951	P76	-1.4857747479061072	down	-1
SD_951	P77	-1.7746395412582263	down	-1
SD_951	P78	-1.2915196412617649	down	-1
SD_951	P79	-1.2698261659189425	down	-1
SD_951	P8	-1.3770603615311594	down	-1
SD_951	P80	-1.4895421029520737	down	-1
SD_951	P81	-1.4779238680990492	down	-1
SD_951	P82	-1.136182020812334	down	-1
SD_951	P83	-1.6280961258496358	down	-1
SD_951	P84	-1.4711256060145992	down	-1
SD_951	P85	-1.5402954814716887	down	-1
SD_951	P86	-1.6299966054566393	down	-1
SD_951	P87	-1.5320731716883045	down	-1
SD_951	P88	-1.8223350830867815	down	-1
SD_951	P89	-1.3301587941089064	down	-1
SD_951	P9	-1.4812486750700866	down	-1
SD_951	P90	-1.7173764051104667	down	-1
SD_951	P91	-1.3546604120766084	down	-1
SD_951	P92	-1.5964744184506494	down	-1
SD_951	P93	-1.5821610607013863	down	-1
SD_951	P94	-1.5067075948222228	down	-1
SD_951	P95	-1.438751371092129	down	-1
SD_951	P96	-1.5299426984399869	down	-1
SD_951	P97	-1.3548775303735792	down	-1
SD_951	P98	-1.387678817624252	down	-1
SD_951	P99	-1.498997302937161	down	-1
SD_952	P1	-1.2830211446552136	down	-1
SD_952	P10	-1.3342648550663203	down	-1
SD_952	P100	-1.4133495792233883	down	-1
SD_952	P11	-1.7351775712871218	down	-1
SD_952	P12	-1.5022125677256344	down	-1
SD_952	P13	-1.502573573201978	down	-1
SD_952	P14	-1.3523487517484358	down	-1
SD_952	P15	-1.5751733573124127	down	-1
SD_952	P16	-1.4010277387296255	down	-1
SD_952	P17	-1.4044685601010996	down	-1
SD_952	P18	-1.352428484927993	down	-1
SD_952	P19	-1.5126092060822296	down	-1
SD_952	P2	-1.54784253364332	down	-1
SD_952	P20	-1.2557763267450743	down	-1
SD_952	P21	-1.6467120015864425	down	-1
SD_952	P22	-1.3791193407024878	down	-1
SD_952	P23	-1.6402696211580632	down	-1
SD_952	P24	-1.5937898121930114	down	-1
SD_952	P25	-1.394633536202987	down	-1
SD_952	P26	-1.340183157769062	down	-1
SD_952	P27	-1.3706362102703051	down	-1
SD_952	P28	-1.5116062641948158	down	-1
SD_952	P29	-1.5680912835017464	down	-1
SD_952	P3	-1.4089682775847567	down	-1
SD_952	P30	-1.6086085928681593	down	-1
SD_952	P31	-1.2919714367153696	down	-1
SD_952	P32	-1.384542832789024	down	-1
SD_952	P33	-1.2335913282282238	down	-1
SD_952	P34	-1.7448909701609276	down	-1
SD_952	P35	-1.8102186021081073	down	-1
SD_952	P36	-1.3077898837324122	down	-1
SD_952	P37	-1.5374460118828974	down	-1
SD_952	P38	-1.592998585710223	down	-1
SD_952	P39	-1.5145890275464398	down	-1
SD_952	P4	-1.366576655596587	down	-1
SD_952	P40	-1.6103425813765295	down	-1
SD_952	P41	-1.6510275513934016	down	-1
SD_952	P42	-1.3460506908700076	down	-1
SD_952	P43	-1.3598328553473522	down	-1
SD_952	P44	-1.720385159538142	down	-1
SD_952	P45	-1.580224729123663	down	-1
SD_952	P46	-1.3314586990843869	down	-1
SD_952	P47	-1.7032849733498243	down	-1
SD_952	P48	-1.5432941443450214	down	-1
SD_952	P49	-1.3389837937595752	down	-1
SD_952	P5	-1.5373911712785764	down	-1
SD_952	P50	-1.847064165837745	down	-1
SD_952	P51	-1.5226579271833751	down	-1
SD_952	P52	-1.4205466481987976	down	-1
SD_952	P53	-1.6126888700256496	down	-1
SD_952	P54	-1.4078053983931464	down	-1
SD_952	P55	-1.6361002866309726	down	-1
SD_952	P56	-1.7871514141161513	down	-1
SD_952	P57	-1.3956601175578662	down	-1
SD_952	P58	-1.2167840287649494	down	-1
SD_952	P59	-1.170252553514032	down	-1
SD_952	P6	-1.1903675067232224	down	-1
SD_952	P60	-1.540185688750419	down	-1
SD_952	P61	-1.7650625311906134	down	-1
SD_952	P62	-1.3025082508050108	down	-1
SD_952	P63	-1.57190005514848	down	-1
SD_952	P64	-1.1495581310272	down	-1
SD_952	P65	-1.13840861694605	down	-1
SD_952	P66	-1.545734092208498	down	-1
SD_952	P67	-1.6563900174447292	down	-1
SD_952	P68	-1.4653126710281477	down	-1
SD_952	P69	-1.5129068771349694	down	-1
SD_952	P7	-1.6371227798232084	down	-1
SD_952	P70	-1.5417922348742286	down	-1
SD_952	P71	-1.4074360639122183	down	-1
SD_952	P72	-1.5133990381884752	down	-1
SD_952	P73	-1.7590233413239926	down	-1
SD_952	P74	-1.5177828010299677	down	-1
SD_952	P75	-1.4425432164449203	down	-1
SD_952	P76	-1.613011006850714	down	-1
SD_952	P77	-1.6118948242172764	down	-1
SD_952	P78	-1.398747121741291	down	-1
SD_952	P79	-1.1560255669235278	down	-1
SD_952	P8	-1.6843734357468088	down	-1
SD_952	P80	-1.2277826031257622	down	-1
SD_952	P81	-1.4537983962062937	down	-1
SD_952	P82	-1.469539786745097	down	-1
SD_952	P83	-1.4280954451102248	down	-1
SD_952	P84	-1.4170235114506842	down	-1
SD_952	P85	-1.6282153550303264	down	-1
SD_952	P86	-1.2808595030129268	down	-1
SD_952	P87	-1.35129386624347	down	-1
SD_952	P88	-1.512519252101241	down	-1
SD_952	P89	-1.3453606354290144	down	-1
SD_952	P9	-1.5410868145305816	down	-1
SD_952	P90	-1.5518527098703818	down	-1
SD_952	P91	-1.5163031547208174	down	-1
SD_952	P92	-1.4977723223896264	down	-1
SD_952	P93	-1.5070092990951924	down	-1
SD_952	P94	-1.303521682633216	down	-1
SD_952	P95	-1.367827049438371	down	-1
SD_952	P96	-1.71483171126197	down	-1
SD_952	P97	-1.491876986106461	down	-1
SD_952	P98	-1.8018041143232333	down	-1
SD_952	P99	-1.5059578193991607	down	-1
SD_953	P1	-1.8645160488545256	down	-1
SD_953	P10	-1.6083023342544425	down	-1
SD_953	P100	-1.6616555728316391	down	-1
SD_953	P11	-1.397206894128083	down	-1
SD_953	P12	-1.3171834292727596	down	-1
SD_953	P13	-1.463993208249256	down	-1
SD_953	P14	-1.6536887995063605	down	-1
SD_953	P15	-1.560102386885135	down	-1
SD_953	P16	-1.507591823796359	down	-1
SD_953	P17	-1.7620728139338122	down	-1
SD_953	P18	-1.4201847172670563	down	-1
SD_953	P19	-1.3315122184541628	down	-1
SD_953	P2	-1.1877093325807355	down	-1
SD_953	P20	-1.567597936697487	down	-1
SD_953	P21	-1.3027249020556575	down	-1
SD_953	P22	-1.4373698732183422	down	-1
SD_953	P23	-1.5021823892807296	down	-1
SD_953	P24	-1.7839769374408114	down	-1
SD_953	P25	-1.758468199351439	down	-1
SD_953	P26	-1.5832476337266137	down	-1
SD_953	P27	-1.3225857936623755	down	-1
SD_953	P28	-1.6991072866469947	down	-1
SD_953	P29	-1.593131816520302	down	-1
SD_953	P3	-1.6105121745960582	down	-1
SD_953	P30	-1.3858659467783936	down	-1
SD_953	P31	-1.5988402285621592	down	-1
SD_953	P32	-1.4594860634376172	down	-1
SD_953	P33	-1.66121536887096	down	-1
SD_953	P34	-1.6561255772977583	down	-1
SD_953	P35	-1.5493992963794578	down	-1
SD_953	P36	-1.6088093964371888	down	-1
SD_953	P37	-1.602839874532488	down	-1
SD_953	P38	-1.4049244502582854	down	-1
SD_953	P39	-1.5203205035611158	down	-1
SD_953	P4	-1.5118952917203623	down	-1
SD_953	P40	-1.5376059005686038	down	-1
SD_953	P41	-1.466906698763882	down	-1
SD_953	P42	-1.4766224472746077	down	-1
SD_953	P43	-1.50366866258747	down	-1
SD_953	P44	-1.3168044422769178	down	-1
SD_953	P45	-1.5823997311160969	down	-1
SD_953	P46	-1.4460822778161873	down	-1
SD_953	P47	-1.5684568218953314	down	-1
SD_953	P48	-1.51654544454147	down	-1
SD_953	P49	-1.280094164301694	down	-1
SD_953	P5	-1.6176101303649495	down	-1
SD_953	P50	-1.3653741721909525	down	-1
SD_953	P51	-1.3999235028918628	down	-1
SD_953	P52	-1.9261750425816793	down	-1
SD_953	P53	-1.4687045015643498	down	-1
SD_953	P54	-1.5700604113738854	down	-1
SD_953	P55	-1.5400898072919686	down	-1
SD_953	P56	-1.6053176595558647	down	-1
SD_953	P57	-1.553031014330658	down	-1
SD_953	P58	-1.4975100741076892	down	-1
SD_953	P59	-1.5297969688482316	down	-1
SD_953	P6	-1.4118518296299687	down	-1
SD_953	P60	-1.4872382816048504	down	-1
SD_953	P61	-1.3708765973054553	down	-1
SD_953	P62	-1.439505031086866	down	-1
SD_953	P63	-1.4033672161884865	down	-1
SD_953	P64	-1.5996334369772882	down	-1
SD_953	P65	-1.409065897965175	down	-1
SD_953	P66	-1.559382998448744	down	-1
SD_953	P67	-1.5415708365924492	down	-1
SD_953	P68	-1.3793813662228624	down	-1
SD_953	P69	-1.3746131963212982	down	-1
SD_953	P7	-1.612843619925961	down	-1
SD_953	P70	-1.5191554265261535	down	-1
SD_953	P71	-1.363814716436969	down	-1
SD_953	P72	-1.549012449024512	down	-1
SD_953	P73	-1.6495588815785744	down	-1
SD_953	P74	-1.4777208442237753	down	-1
SD_953	P75	-1.768132884326428	down	-1
SD_953	P76	-1.5583452674610634	down	-1
SD_953	P77	-1.6393870995088122	down	-1
SD_953	P78	-1.1645737491324692	down	-1
SD_953	P79	-1.1862126887921467	down	-1
SD_953	P8	-1.8032665561789831	down	-1
SD_953	P80	-1.498702928371903	down	-1
SD_953	P81	-1.3414185844244666	down	-1
SD_953	P82	-1.7433434265605077	down	-1
SD_953	P83	-1.6181166327231782	down	-1
SD_953	P84	-1.4637026895012877	down	-1
SD_953	P85	-1.8600305649858468	down	-1
SD_953	P86	-1.6321295449728457	down	-1
SD_953	P87	-1.368213746622431	down	-1
SD_953	P88	-1.539659225105866	down	-1
SD_953	P89	-1.84432396311575	down	-1
SD_953	P9	-1.3898792976002956	down	-1
SD_953	P90	-1.6126235208811035	down	-1
SD_953	P91	-1.407849022487756	down	-1
SD_953	P92	-1.3583177277187868	down	-1
SD_953	P93	-1.3166845193764285	down	-1
SD_953	P94	-1.5891446883510094	down	-1
SD_953	P95	-1.6709137501503937	down	-1
SD_953	P96	-1.421124447710599	down	-1
SD_953	P97	-1.7063754121082837	down	-1
SD_953	P98	-1.578408391040698	down	-1
SD_953	P99	-1.4287169616043411	down	-1
SD_954	P1	-1.5402309764782038	down	-1
SD_954	P10	-1.358154437337013	down	-1
SD_954	P100	-1.4145414279372597	down	-1
SD_954	P11	-1.5525122356636625	down	-1
SD_954	P12	-1.4263385798353614	down	-1
SD_954	P13	-1.4525968529244424	down	-1
SD_954	P14	-1.453156896193858	down	-1
SD_954	P15	-1.586392355107317	down	-1
SD_954	P16	-1.5336272678179996	down	-1
SD_954	P17	-1.543073724039102	down	-1
SD_954	P18	-1.7824262388265482	down	-1
SD_954	P19	-1.5977594903196222	down	-1
SD_954	P2	-1.560141793942779	down	-1
SD_954	P20	-1.401388342786879	down	-1
SD_954	P21	-1.5219853918828234	down	-1
SD_954	P22	-1.5918786264203175	down	-1
SD_954	P23	-1.602077512711655	down	-1
SD_954	P24	-1.7606869010397408	down	-1
SD_954	P25	-1.572820074791791	down	-1
SD_954	P26	-1.1442716519573934	down	-1
SD_954	P27	-1.5990615810308413	down	-1
SD_954	P28	-1.3880044053413363	down	-1
SD_954	P29	-1.8801847161645064	down	-1
SD_954	P3	-1.3722501386580683	down	-1
SD_954	P30	-1.4417021966534584	down	-1
SD_954	P31	-1.5222622563119586	down	-1
SD_954	P32	-1.4166518991064267	down	-1
SD_954	P33	-1.6788558080922	down	-1
SD_954	P34	-1.5006007739467877	down	-1
SD_954	P35	-1.3854031027564409	down	-1
SD_954	P36	-1.7251284174377757	down	-1
SD_954	P37	-1.3747203635434209	down	-1
SD_954	P38	-1.723139639293444	down	-1
SD_954	P39	-1.2379731274282433	down	-1
SD_954	P4	-1.4067990050067507	down	-1
SD_954	P40	-1.3715125187431867	down	-1
SD_954	P41	-1.66124506450258	down	-1
SD_954	P42	-1.3056545425638688	down	-1
SD_954	P43	-1.598632211597238	down	-1
SD_954	P44	-1.781206733719742	down	-1
SD_954	P45	-1.3461483494656263	down	-1
SD_954	P46	-1.4884978274560092	down	-1
SD_954	P47	-1.460559863162693	down	-1
SD_954	P48	-1.5138413264491657	down	-1
SD_954	P49	-1.5848731558609457	down	-1
SD_954	P5	-1.5747091002079792	down	-1
SD_954	P50	-1.434566123172547	down	-1
SD_954	P51	-1.5961270452148002	down	-1
SD_954	P52	-1.4665046708016207	down	-1
SD_954	P53	-1.407372518470169	down	-1
SD_954	P54	-1.488120813326972	down	-1
SD_954	P55	-1.5447388173806575	down	-1
SD_954	P56	-1.5059553168053534	down	-1
SD_954	P57	-1.283424554363886	down	-1
SD_954	P58	-1.671459383141412	down	-1
SD_954	P59	-1.5445179956162125	down	-1
SD_954	P6	-1.1456828978590143	down	-1
SD_954	P60	-1.454011779068456	down	-1
SD_954	P61	-1.5193566402090295	down	-1
SD_954	P62	-1.6113046984777466	down	-1
SD_954	P63	-1.4769968421897113	down	-1
SD_954	P64	-1.6339662813076488	down	-1
SD_954	P65	-1.360307255886224	down	-1
SD_954	P66	-1.886660935579914	down	-1
SD_954	P67	-1.605362250181581	down	-1
SD_954	P68	-1.289401529123183	down	-1
SD_954	P69	-1.5568593623614986	down	-1
SD_954	P7	-1.4025194193493338	down	-1
SD_954	P70	-1.3987233730275004	down	-1
SD_954	P71	-1.5385743958303353	down	-1
SD_954	P72	-1.6308211356264906	down	-1
SD_954	P73	-1.4057954456391473	down	-1
SD_954	P74	-1.2433816886876812	down	-1
SD_954	P75	-1.4423032840744272	down	-1
SD_954	P76	-1.3618831685607515	down	-1
SD_954	P77	-1.510402193134427	down	-1
SD_954	P78	-1.5060484140843606	down	-1
SD_954	P79	-1.3718674941698077	down	-1
SD_954	P8	-1.6277984647168209	down	-1
SD_954	P80	-1.7746543281139562	down	-1
SD_954	P81	-1.502896504282944	down	-1
SD_954	P82	-1.887244733452204	down	-1
SD_954	P83	-1.6325152731389354	down	-1
SD_954	P84	-1.7627648961726954	down	-1
SD_954	P85	-1.4575569080587538	down	-1
SD_954	P86	-1.9205733160735603	down	-1
SD_954	P87	-1.5305139429493526	down	-1
SD_954	P88	-1.5494838605616252	down	-1
SD_954	P89	-1.3248893688928909	down	-1
SD_954	P9	-1.5113084496334084	down	-1
SD_954	P90	-1.511288504250864	down	-1
SD_954	P91	-1.63820240879248	down	-1
SD_954	P92	-1.4818921210561131	down	-1
SD_954	P93	-1.4861449085833212	down	-1
SD_954	P94	-1.7497734197076866	down	-1
SD_954	P95	-1.6075600599704498	down	-1
SD_954	P96	-1.7043203598928176	down	-1
SD_954	P97	-1.66108388372279	down	-1
SD_954	P98	-1.51458091957218	down	-1
SD_954	P99	-1.7130300771311475	down	-1
SD_955	P1	-1.4728223096752917	down	-1
SD_955	P10	-1.561127577344333	down	-1
SD_955	P100	-1.2870900136074124	down	-1
SD_955	P11	-1.6072200483455643	down	-1
SD_955	P12	-1.6316405059970327	down	-1
SD_955	P13	-1.438690637525166	down	-1
SD_955	P14	-1.4636331219023886	down	-1
SD_955	P15	-1.674060664880034	down	-1
SD_955	P16	-1.4131632899361255	down	-1
SD_955	P17	-1.4217616686325154	down	-1
SD_955	P18	-1.5691525387547542	down	-1
SD_955	P19	-1.3866415804189498	down	-1
SD_955	P2	-1.5646340055853176	down	-1
SD_955	P20	-1.6654761256277846	down	-1
SD_955	P21	-1.5015246053305134	down	-1
SD_955	P22	-1.5562443871550258	down	-1
SD_955	P23	-1.4152369530389988	down	-1
SD_955	P24	-1.6334688388516552	down	-1
SD_955	P25	-1.527301580415035	down	-1
SD_955	P26	-1.4565773347505784	down	-1
SD_955	P27	-1.497331168087148	down	-1
SD_955	P28	-1.6030932167926966	down	-1
SD_955	P29	-1.4525062413896852	down	-1
SD_955	P3	-1.4923489371305216	down	-1
SD_955	P30	-1.604124192481734	down	-1
SD_955	P31	-1.3732165837144923	down	-1
SD_955	P32	-1.083496504999232	down	-1
SD_955	P33	-1.3708449045216329	down	-1
SD_955	P34	-1.4607590689847405	down	-1
SD_955	P35	-1.401544818899337	down	-1
SD_955	P36	-1.553211315552194	down	-1
SD_955	P37	-1.4326513823810283	down	-1
SD_955	P38	-1.3435611984698592	down	-1
SD_955	P39	-1.5250442243553677	down	-1
SD_955	P4	-1.5299817697293323	down	-1
SD_955	P40	-1.6815087067667835	down	-1
SD_955	P41	-1.6894196499447791	down	-1
SD_955	P42	-1.524977551631729	down	-1
SD_955	P43	-1.670693015757572	down	-1
SD_955	P44	-1.5504521655248358	down	-1
SD_955	P45	-1.4226882914936525	down	-1
SD_955	P46	-1.435658903198492	down	-1
SD_955	P47	-1.5891423318578846	down	-1
SD_955	P48	-1.5544305909816667	down	-1
SD_955	P49	-1.588100969141398	down	-1
SD_955	P5	-1.434289665603214	down	-1
SD_955	P50	-1.543430884063777	down	-1
SD_955	P51	-1.2301981297791549	down	-1
SD_955	P52	-1.4738407383729528	down	-1
SD_955	P53	-1.6294897669094457	down	-1
SD_955	P54	-1.4709072618174552	down	-1
SD_955	P55	-1.7419950887582472	down	-1
SD_955	P56	-1.7398967062658235	down	-1
SD_955	P57	-1.6171330433673932	down	-1
SD_955	P58	-1.5017529774998997	down	-1
SD_955	P59	-1.5827064537701538	down	-1
SD_955	P6	-1.457943754698234	down	-1
SD_955	P60	-1.708871193892108	down	-1
SD_955	P61	-1.5704675363099347	down	-1
SD_955	P62	-1.5573124804239489	down	-1
SD_955	P63	-1.5290840041027325	down	-1
SD_955	P64	-1.656327556858169	down	-1
SD_955	P65	-1.3346777603921538	down	-1
SD_955	P66	-1.4920260824377725	down	-1
SD_955	P67	-1.319630248444479	down	-1
SD_955	P68	-1.3526758913319696	down	-1
SD_955	P69	-1.6244332646649444	down	-1
SD_955	P7	-1.4531764282995256	down	-1
SD_955	P70	-1.4919066741393618	down	-1
SD_955	P71	-1.4047915360826504	down	-1
